2023-01-29 04:48:03 INFO  KubowApplication:67 - Using target [system] located in path [targets]
2023-01-29 04:52:11 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.null([KubeZnnSystem:Acme, AdapttionTree, ADAPTATION_DONE, ])]
2023-01-29 04:52:11 INFO  PrometheusProbe:49 - P[SloProbe@127.0.0.1] {"slo":1.0,"namespace":"default","name":"kube-znn"}
2023-01-29 04:52:11 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[PROBE]: P[SloProbe@127.0.0.1] {"slo":1.0,"namespace":"default","name":"kube-znn"}
2023-01-29 04:52:11 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[GAUGE]: G[SloGauge:KubowGaugeT@127.0.0.1]: kubeZnnS.setServiceProperty([{"slo":1.0,"namespace":"default","name":"kube-znn"}, <slo>)])
2023-01-29 04:52:11 INFO  PrometheusProbe:49 - P[StabilityProbe@127.0.0.1] {"stability":0.0,"namespace":"default","name":"kube-znn"}
2023-01-29 04:52:11 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[PROBE]: P[StabilityProbe@127.0.0.1] {"stability":0.0,"namespace":"default","name":"kube-znn"}
2023-01-29 04:52:11 INFO  PrometheusProbe:49 - P[TrafficProbe@127.0.0.1] {"traffic":0.2,"namespace":"default","name":"kube-znn"}
2023-01-29 04:52:11 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[PROBE]: P[TrafficProbe@127.0.0.1] {"traffic":0.2,"namespace":"default","name":"kube-znn"}
2023-01-29 04:52:11 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[GAUGE]: G[StabilityGauge:KubowGaugeT@127.0.0.1]: kubeZnnD.setDeploymentProperty([{"stability":0.0,"namespace":"default","name":"kube-znn"}, <stability>)])
2023-01-29 04:52:11 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[GAUGE]: G[TrafficGauge:KubowGaugeT@127.0.0.1]: kubeZnnS.setServiceProperty([{"traffic":0.2,"namespace":"default","name":"kube-znn"}, <traffic>)])
2023-01-29 04:52:12 INFO  DeploymentInfoProbe:49 - P[DeploymentPropertiesProbe@127.0.0.1] {"desiredReplicas":1,"name":"kube-znn","namespace":"default","currentReplicas":1,"containers":{"nginx":"openresty/openresty:alpine-fat","znn":"cmendes/znn:200k"},"availableReplicas":1}
2023-01-29 04:52:12 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[PROBE]: P[DeploymentPropertiesProbe@127.0.0.1] {"desiredReplicas":1,"name":"kube-znn","namespace":"default","currentReplicas":1,"containers":{"nginx":"openresty/openresty:alpine-fat","znn":"cmendes/znn:200k"},"availableReplicas":1}
2023-01-29 04:52:12 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[GAUGE]: G[KubeZnnInfoGauge:KubowGaugeT@127.0.0.1]: kubeZnnD.setDeploymentInfo([{"desiredReplicas":1,"name":"kube-znn","namespace":"default","currentReplicas":1,"containers":{"nginx":"openresty/openresty:alpine-fat","znn":"cmendes/znn:200k"},"availableReplicas":1}])
2023-01-29 04:52:12 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[KubeZnnSystem:Acme/setDeploymentInfo.kubeZnnD([{"desiredReplicas":1,"name":"kube-znn","namespace":"default","currentReplicas":1,"containers":{"nginx":"openresty/openresty:alpine-fat","znn":"cmendes/znn:200k"},"availableReplicas":1}])]<KubeZnnInfoGauge:KubowGaugeT@127.0.0.1
2023-01-29 04:52:12 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:12 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[KubeZnnSystem:Acme/setDeploymentInfo.kubeZnnD([{"desiredReplicas":1,"name":"kube-znn","namespace":"default","currentReplicas":1,"containers":{"nginx":"openresty/openresty:alpine-fat","znn":"cmendes/znn:200k"},"availableReplicas":1}])]<KubeZnnInfoGauge:KubowGaugeT@127.0.0.1
2023-01-29 04:52:13 INFO  GuavaMasterReportingPort:35 - ANALYSIS: [[Architecture Evaluator]]: Adaptation currently occuring
2023-01-29 04:52:13 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:13 INFO  GuavaMasterReportingPort:35 - ANALYSIS: [[Architecture Evaluator]]: Checking constraints
2023-01-29 04:52:13 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:13 INFO  Rainbow:694 - Delegate: master[ANALYSIS]: [[Architecture Evaluator]]: Adaptation currently occuring
2023-01-29 04:52:13 INFO  Rainbow:694 - Delegate: master[ANALYSIS]: [[Architecture Evaluator]]: Checking constraints
2023-01-29 04:52:13 INFO  GuavaMasterReportingPort:35 - ANALYSIS: [[Architecture Evaluator]]: Model KubeZnnSystem:Acme ok
2023-01-29 04:52:13 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:13 INFO  Rainbow:694 - Delegate: master[ANALYSIS]: [[Architecture Evaluator]]: Model KubeZnnSystem:Acme ok
2023-01-29 04:52:15 INFO  DataLogger:200 - #adapt-select-begin
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:35 - ADAPTATION_MANAGER: Checking if adaptation is required
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:15 INFO  Rainbow:694 - Delegate: master[ADAPTATION_MANAGER]: Checking if adaptation is required
2023-01-29 04:52:15 INFO  DataLogger:202 - #adapt-select-end
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:35 - ADAPTATION_MANAGER: >> do strategy: ReduceCost
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:35 - ADAPTATION_MANAGER: ReduceCost
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:15 INFO  Rainbow:694 - Delegate: master[ADAPTATION_MANAGER]: >> do strategy: ReduceCost
2023-01-29 04:52:15 INFO  Rainbow:694 - Delegate: master[ADAPTATION_MANAGER]: ReduceCost
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:35 - EXECUTOR: Dequeued an adaptation
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Executing an adaptation
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:15 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: Dequeued an adaptation
2023-01-29 04:52:15 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Executing an adaptation
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:35 - EXECUTOR: Visiting execution leaf
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Executing Strategy ReduceCost
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:15 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: Visiting execution leaf
2023-01-29 04:52:15 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Executing Strategy ReduceCost
2023-01-29 04:52:15 INFO  Ohana:1230 - t0 expression condition! false
2023-01-29 04:52:15 INFO  Ohana:841 - t1 DEFAULT condition!
2023-01-29 04:52:15 INFO  Ohana:1132 - NULL action!
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Finished executing node t1:done->STATUSQUO
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:15 INFO  Ohana:710 - Strategy execution trail: [*0*, t1]
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Outcome(ReduceCost): STATUSQUO
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:15 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Finished executing node t1:done->STATUSQUO
2023-01-29 04:52:15 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Outcome(ReduceCost): STATUSQUO
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:35 - EXECUTOR: Visiting execution leaf
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:15 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: Visiting execution leaf
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:35 - ADAPTATION_MANAGER: *S* outcome: ReduceCost;STATUSQUO
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:15 INFO  DataLogger:182 - #adapt-outcome: ReduceCost;STATUSQUO
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:35 - ADAPTATION_MANAGER: History: ReduceCost[49, 3, 0, 46]
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:15 INFO  DataLogger:380 - #adapt-stat: ReduceCost[49, 3, 0, 46]
2023-01-29 04:52:15 INFO  Rainbow:694 - Delegate: master[ADAPTATION_MANAGER]: *S* outcome: ReduceCost;STATUSQUO
2023-01-29 04:52:15 INFO  DataLogger:187 - #adapt-end
2023-01-29 04:52:15 INFO  Rainbow:694 - Delegate: master[ADAPTATION_MANAGER]: History: ReduceCost[49, 3, 0, 46]
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.null([KubeZnnSystem:Acme, AdapttionTree, ADAPTATION_EXECUTING, ])]
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:15 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.null([KubeZnnSystem:Acme, AdapttionTree, ADAPTATION_EXECUTING, ])]
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ReduceCost([KubeZnnSystem:Acme, Strategy, STRATEGY_EXECUTING, ])]
2023-01-29 04:52:15 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:15 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ReduceCost([KubeZnnSystem:Acme, Strategy, STRATEGY_EXECUTING, ])]
2023-01-29 04:52:16 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ReduceCost.t1([KubeZnnSystem:Acme, Strategy, NODE_EXECUTING, ])]
2023-01-29 04:52:16 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:16 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ReduceCost.t1([KubeZnnSystem:Acme, Strategy, NODE_EXECUTING, ])]
2023-01-29 04:52:16 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ReduceCost.t1([KubeZnnSystem:Acme, Strategy, NODE_DONE, STATUSQUO])]
2023-01-29 04:52:16 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:16 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ReduceCost.t1([KubeZnnSystem:Acme, Strategy, NODE_DONE, STATUSQUO])]
2023-01-29 04:52:16 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ReduceCost([KubeZnnSystem:Acme, Strategy, STRATEGY_DONE, STATUSQUO])]
2023-01-29 04:52:16 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:16 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ReduceCost([KubeZnnSystem:Acme, Strategy, STRATEGY_DONE, STATUSQUO])]
2023-01-29 04:52:16 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.null([KubeZnnSystem:Acme, AdapttionTree, ADAPTATION_DONE, ])]
2023-01-29 04:52:16 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:16 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.null([KubeZnnSystem:Acme, AdapttionTree, ADAPTATION_DONE, ])]
2023-01-29 04:52:16 INFO  PrometheusProbe:49 - P[SloProbe@127.0.0.1] {"slo":1.0,"namespace":"default","name":"kube-znn"}
2023-01-29 04:52:16 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[PROBE]: P[SloProbe@127.0.0.1] {"slo":1.0,"namespace":"default","name":"kube-znn"}
2023-01-29 04:52:16 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[GAUGE]: G[SloGauge:KubowGaugeT@127.0.0.1]: kubeZnnS.setServiceProperty([{"slo":1.0,"namespace":"default","name":"kube-znn"}, <slo>)])
2023-01-29 04:52:16 INFO  PrometheusProbe:49 - P[StabilityProbe@127.0.0.1] {"stability":0.0,"namespace":"default","name":"kube-znn"}
2023-01-29 04:52:16 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[PROBE]: P[StabilityProbe@127.0.0.1] {"stability":0.0,"namespace":"default","name":"kube-znn"}
2023-01-29 04:52:16 INFO  PrometheusProbe:49 - P[TrafficProbe@127.0.0.1] {"traffic":0.2000080003200128,"namespace":"default","name":"kube-znn"}
2023-01-29 04:52:16 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[PROBE]: P[TrafficProbe@127.0.0.1] {"traffic":0.2000080003200128,"namespace":"default","name":"kube-znn"}
2023-01-29 04:52:16 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[GAUGE]: G[StabilityGauge:KubowGaugeT@127.0.0.1]: kubeZnnD.setDeploymentProperty([{"stability":0.0,"namespace":"default","name":"kube-znn"}, <stability>)])
2023-01-29 04:52:16 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[GAUGE]: G[TrafficGauge:KubowGaugeT@127.0.0.1]: kubeZnnS.setServiceProperty([{"traffic":0.2000080003200128,"namespace":"default","name":"kube-znn"}, <traffic>)])
2023-01-29 04:52:16 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[KubeZnnSystem:Acme/settraffic.kubeZnnS([{"traffic":0.2000080003200128,"namespace":"default","name":"kube-znn"}])]<TrafficGauge:KubowGaugeT@127.0.0.1
2023-01-29 04:52:16 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:16 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[KubeZnnSystem:Acme/settraffic.kubeZnnS([{"traffic":0.2000080003200128,"namespace":"default","name":"kube-znn"}])]<TrafficGauge:KubowGaugeT@127.0.0.1
2023-01-29 04:52:17 INFO  DeploymentInfoProbe:49 - P[DeploymentPropertiesProbe@127.0.0.1] {"desiredReplicas":1,"name":"kube-znn","namespace":"default","currentReplicas":1,"containers":{"nginx":"openresty/openresty:alpine-fat","znn":"cmendes/znn:200k"},"availableReplicas":1}
2023-01-29 04:52:17 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[PROBE]: P[DeploymentPropertiesProbe@127.0.0.1] {"desiredReplicas":1,"name":"kube-znn","namespace":"default","currentReplicas":1,"containers":{"nginx":"openresty/openresty:alpine-fat","znn":"cmendes/znn:200k"},"availableReplicas":1}
2023-01-29 04:52:17 INFO  GuavaMasterReportingPort:35 - ANALYSIS: [[Architecture Evaluator]]: Adaptation currently occuring
2023-01-29 04:52:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:17 INFO  GuavaMasterReportingPort:35 - ANALYSIS: [[Architecture Evaluator]]: Checking constraints
2023-01-29 04:52:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:17 INFO  Rainbow:694 - Delegate: master[ANALYSIS]: [[Architecture Evaluator]]: Adaptation currently occuring
2023-01-29 04:52:17 INFO  Rainbow:694 - Delegate: master[ANALYSIS]: [[Architecture Evaluator]]: Checking constraints
2023-01-29 04:52:17 INFO  GuavaMasterReportingPort:35 - ANALYSIS: [[Architecture Evaluator]]: Model KubeZnnSystem:Acme ok
2023-01-29 04:52:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:17 INFO  Rainbow:694 - Delegate: master[ANALYSIS]: [[Architecture Evaluator]]: Model KubeZnnSystem:Acme ok
2023-01-29 04:52:17 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[GAUGE]: G[KubeZnnInfoGauge:KubowGaugeT@127.0.0.1]: kubeZnnD.setDeploymentInfo([{"desiredReplicas":1,"name":"kube-znn","namespace":"default","currentReplicas":1,"containers":{"nginx":"openresty/openresty:alpine-fat","znn":"cmendes/znn:200k"},"availableReplicas":1}])
2023-01-29 04:52:17 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[KubeZnnSystem:Acme/setDeploymentInfo.kubeZnnD([{"desiredReplicas":1,"name":"kube-znn","namespace":"default","currentReplicas":1,"containers":{"nginx":"openresty/openresty:alpine-fat","znn":"cmendes/znn:200k"},"availableReplicas":1}])]<KubeZnnInfoGauge:KubowGaugeT@127.0.0.1
2023-01-29 04:52:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:17 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[KubeZnnSystem:Acme/setDeploymentInfo.kubeZnnD([{"desiredReplicas":1,"name":"kube-znn","namespace":"default","currentReplicas":1,"containers":{"nginx":"openresty/openresty:alpine-fat","znn":"cmendes/znn:200k"},"availableReplicas":1}])]<KubeZnnInfoGauge:KubowGaugeT@127.0.0.1
2023-01-29 04:52:18 INFO  Rainbow:694 - Delegate: 0b32748c-a74c-49e6-b59e-c11fc3cb2489[DELEGATE]: RD-0b32748c-a74c-49e6-b59e-c11fc3cb2489[2023.01.29-04:52:18.111+0000]: Sending heartbeat.
2023-01-29 04:52:18 INFO  GuavaMasterReportingPort:35 - MASTER: Heartbeat from 0b32748c-a74c-49e6-b59e-c11fc3cb2489@127.0.0.1
2023-01-29 04:52:18 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:18 INFO  Rainbow:694 - Delegate: master[MASTER]: Heartbeat from 0b32748c-a74c-49e6-b59e-c11fc3cb2489@127.0.0.1
2023-01-29 04:52:19 INFO  GuavaMasterReportingPort:35 - ANALYSIS: [[Architecture Evaluator]]: Adaptation currently occuring
2023-01-29 04:52:19 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:19 INFO  GuavaMasterReportingPort:35 - ANALYSIS: [[Architecture Evaluator]]: Checking constraints
2023-01-29 04:52:19 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:19 INFO  Rainbow:694 - Delegate: master[ANALYSIS]: [[Architecture Evaluator]]: Adaptation currently occuring
2023-01-29 04:52:19 INFO  Rainbow:694 - Delegate: master[ANALYSIS]: [[Architecture Evaluator]]: Checking constraints
2023-01-29 04:52:19 INFO  GuavaMasterReportingPort:35 - ANALYSIS: [[Architecture Evaluator]]: Model KubeZnnSystem:Acme ok
2023-01-29 04:52:19 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:19 INFO  Rainbow:694 - Delegate: master[ANALYSIS]: [[Architecture Evaluator]]: Model KubeZnnSystem:Acme ok
2023-01-29 04:52:20 INFO  DataLogger:200 - #adapt-select-begin
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:35 - ADAPTATION_MANAGER: Checking if adaptation is required
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:20 INFO  Rainbow:694 - Delegate: master[ADAPTATION_MANAGER]: Checking if adaptation is required
2023-01-29 04:52:20 INFO  DataLogger:202 - #adapt-select-end
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:35 - ADAPTATION_MANAGER: >> do strategy: ReduceCost
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:35 - ADAPTATION_MANAGER: ReduceCost
2023-01-29 04:52:20 INFO  Rainbow:694 - Delegate: master[ADAPTATION_MANAGER]: >> do strategy: ReduceCost
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:20 INFO  Rainbow:694 - Delegate: master[ADAPTATION_MANAGER]: ReduceCost
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:35 - EXECUTOR: Dequeued an adaptation
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Executing an adaptation
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:20 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: Dequeued an adaptation
2023-01-29 04:52:20 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Executing an adaptation
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:35 - EXECUTOR: Visiting execution leaf
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Executing Strategy ReduceCost
2023-01-29 04:52:20 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: Visiting execution leaf
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:20 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Executing Strategy ReduceCost
2023-01-29 04:52:20 INFO  Ohana:1230 - t0 expression condition! false
2023-01-29 04:52:20 INFO  Ohana:841 - t1 DEFAULT condition!
2023-01-29 04:52:20 INFO  Ohana:1132 - NULL action!
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Finished executing node t1:done->STATUSQUO
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:20 INFO  Ohana:710 - Strategy execution trail: [*0*, t1]
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Outcome(ReduceCost): STATUSQUO
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:20 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Finished executing node t1:done->STATUSQUO
2023-01-29 04:52:20 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Outcome(ReduceCost): STATUSQUO
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:35 - EXECUTOR: Visiting execution leaf
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:35 - ADAPTATION_MANAGER: *S* outcome: ReduceCost;STATUSQUO
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:20 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: Visiting execution leaf
2023-01-29 04:52:20 INFO  DataLogger:182 - #adapt-outcome: ReduceCost;STATUSQUO
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:35 - ADAPTATION_MANAGER: History: ReduceCost[50, 3, 0, 47]
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:20 INFO  Rainbow:694 - Delegate: master[ADAPTATION_MANAGER]: *S* outcome: ReduceCost;STATUSQUO
2023-01-29 04:52:20 INFO  Rainbow:694 - Delegate: master[ADAPTATION_MANAGER]: History: ReduceCost[50, 3, 0, 47]
2023-01-29 04:52:20 INFO  DataLogger:380 - #adapt-stat: ReduceCost[50, 3, 0, 47]
2023-01-29 04:52:20 INFO  DataLogger:187 - #adapt-end
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.null([KubeZnnSystem:Acme, AdapttionTree, ADAPTATION_EXECUTING, ])]
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:20 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.null([KubeZnnSystem:Acme, AdapttionTree, ADAPTATION_EXECUTING, ])]
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ReduceCost([KubeZnnSystem:Acme, Strategy, STRATEGY_EXECUTING, ])]
2023-01-29 04:52:20 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:20 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ReduceCost([KubeZnnSystem:Acme, Strategy, STRATEGY_EXECUTING, ])]
2023-01-29 04:52:21 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ReduceCost.t1([KubeZnnSystem:Acme, Strategy, NODE_EXECUTING, ])]
2023-01-29 04:52:21 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:21 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ReduceCost.t1([KubeZnnSystem:Acme, Strategy, NODE_EXECUTING, ])]
2023-01-29 04:52:21 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ReduceCost.t1([KubeZnnSystem:Acme, Strategy, NODE_DONE, STATUSQUO])]
2023-01-29 04:52:21 INFO  GuavaMasterReportingPort:36 - 
2023-01-29 04:52:21 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ReduceCost.t1([KubeZnnSystem:Acme, Strategy, NODE_DONE, STATUSQUO])]
